0.514896976077855,0.0748548160939579,0.0768052428240324
0.514896976077855,0.0748548160939579,0.232624564431665
0.514896976077855,0.0748548160939579,0.334554388532821
0.514896976077855,0.0748548160939579,0.508621733203681
0.514896976077855,0.250069683682972,0.0768052428240324
0.514896976077855,0.250069683682972,0.232624564431665
0.514896976077855,0.250069683682972,0.334554388532821
0.514896976077855,0.250069683682972,0.508621733203681
0.514896976077855,0.384837227441706,0.0768052428240324
0.514896976077855,0.384837227441706,0.232624564431665
0.514896976077855,0.384837227441706,0.334554388532821
0.514896976077855,0.384837227441706,0.508621733203681
0.514896976077855,0.486501130598435,0.0768052428240324
0.514896976077855,0.486501130598435,0.232624564431665
0.514896976077855,0.486501130598435,0.334554388532821
0.514896976077855,0.486501130598435,0.508621733203681
0.514896976077855,0.673206377520461,0.232624564431665
0.514896976077855,0.673206377520461,0.334554388532821
0.514896976077855,0.673206377520461,0.508621733203681
0.514896976077855,0.792968327963747,0.0768052428240324
0.514896976077855,0.792968327963747,0.232624564431665
0.514896976077855,0.792968327963747,0.334554388532821
0.514896976077855,0.792968327963747,0.508621733203681
0.514896976077855,0.927940879839532,0.0768052428240324
0.514896976077855,0.927940879839532,0.232624564431665
0.514896976077855,0.927940879839532,0.334554388532821
0.514896976077855,0.927940879839532,0.508621733203681
0.656947487755148,0.0748548160939579,0.0768052428240324
0.656947487755148,0.0748548160939579,0.334554388532821
0.656947487755148,0.0748548160939579,0.508621733203681
0.656947487755148,0.0748548160939579,0.646044795255733
0.656947487755148,0.250069683682972,0.0768052428240324
0.656947487755148,0.250069683682972,0.232624564431665
0.656947487755148,0.250069683682972,0.334554388532821
0.656947487755148,0.250069683682972,0.508621733203681
0.656947487755148,0.384837227441706,0.0768052428240324
0.656947487755148,0.384837227441706,0.232624564431665
0.656947487755148,0.384837227441706,0.334554388532821
0.656947487755148,0.384837227441706,0.508621733203681
0.656947487755148,0.486501130598435,0.0768052428240324
0.656947487755148,0.486501130598435,0.232624564431665
0.656947487755148,0.486501130598435,0.334554388532821
0.656947487755148,0.486501130598435,0.508621733203681
0.656947487755148,0.673206377520461,0.232624564431665
0.656947487755148,0.673206377520461,0.334554388532821
0.656947487755148,0.673206377520461,0.508621733203681
0.656947487755148,0.792968327963747,0.232624564431665
0.656947487755148,0.792968327963747,0.334554388532821
0.656947487755148,0.792968327963747,0.508621733203681
0.656947487755148,0.927940879839532,0.0768052428240324
0.656947487755148,0.927940879839532,0.232624564431665
0.656947487755148,0.927940879839532,0.334554388532821
0.656947487755148,0.927940879839532,0.508621733203681
0.799886209848582,0.0748548160939579,0.646044795255733
0.799886209848582,0.250069683682972,0.0768052428240324
0.799886209848582,0.250069683682972,0.232624564431665
0.799886209848582,0.250069683682972,0.334554388532821
0.799886209848582,0.250069683682972,0.508621733203681
0.799886209848582,0.250069683682972,0.646044795255733
0.799886209848582,0.384837227441706,0.0768052428240324
0.799886209848582,0.384837227441706,0.232624564431665
0.799886209848582,0.384837227441706,0.334554388532821
0.799886209848582,0.384837227441706,0.508621733203681
0.799886209848582,0.486501130598435,0.0768052428240324
0.799886209848582,0.486501130598435,0.232624564431665
0.799886209848582,0.486501130598435,0.334554388532821
0.799886209848582,0.486501130598435,0.508621733203681
0.799886209848582,0.673206377520461,0.232624564431665
0.799886209848582,0.673206377520461,0.334554388532821
0.799886209848582,0.673206377520461,0.508621733203681
0.799886209848582,0.673206377520461,0.646044795255733
0.799886209848582,0.792968327963747,0.0768052428240324
0.799886209848582,0.792968327963747,0.232624564431665
0.799886209848582,0.792968327963747,0.334554388532821
0.799886209848582,0.792968327963747,0.508621733203681
0.799886209848582,0.792968327963747,0.646044795255733
0.799886209848582,0.927940879839532,0.0768052428240324
0.799886209848582,0.927940879839532,0.232624564431665
0.799886209848582,0.927940879839532,0.334554388532821
0.799886209848582,0.927940879839532,0.508621733203681
0.799886209848582,0.927940879839532,0.646044795255733
0.935286399907509,0.0748548160939579,0.0768052428240324
0.935286399907509,0.250069683682972,0.0768052428240324
0.935286399907509,0.250069683682972,0.232624564431665
0.935286399907509,0.384837227441706,0.0768052428240324
0.935286399907509,0.384837227441706,0.232624564431665
0.935286399907509,0.384837227441706,0.334554388532821
0.935286399907509,0.384837227441706,0.508621733203681
0.935286399907509,0.486501130598435,0.232624564431665
0.935286399907509,0.486501130598435,0.334554388532821
0.935286399907509,0.486501130598435,0.508621733203681
0.935286399907509,0.486501130598435,0.646044795255733
0.935286399907509,0.673206377520461,0.0768052428240324
0.935286399907509,0.673206377520461,0.232624564431665
0.935286399907509,0.673206377520461,0.334554388532821
0.935286399907509,0.673206377520461,0.508621733203681
0.935286399907509,0.673206377520461,0.646044795255733
0.935286399907509,0.792968327963747,0.0768052428240324
0.935286399907509,0.792968327963747,0.232624564431665
0.935286399907509,0.792968327963747,0.334554388532821
0.935286399907509,0.792968327963747,0.508621733203681
0.935286399907509,0.792968327963747,0.646044795255733
0.935286399907509,0.927940879839532,0.0768052428240324
0.935286399907509,0.927940879839532,0.232624564431665
0.935286399907509,0.927940879839532,0.334554388532821
0.935286399907509,0.927940879839532,0.508621733203681
0.935286399907509,0.927940879839532,0.646044795255733
0.0785760004668324,0.0748548160939579,0.924235508348372
0.0785760004668324,0.250069683682972,0.232624564431665
0.0785760004668324,0.250069683682972,0.334554388532821
0.0785760004668324,0.250069683682972,0.508621733203681
0.0785760004668324,0.250069683682972,0.646044795255733
0.0785760004668324,0.250069683682972,0.772637402751233
0.0785760004668324,0.250069683682972,0.924235508348372
0.0785760004668324,0.384837227441706,0.334554388532821
0.0785760004668324,0.384837227441706,0.508621733203681
0.0785760004668324,0.384837227441706,0.646044795255733
0.0785760004668324,0.384837227441706,0.772637402751233
0.0785760004668324,0.384837227441706,0.924235508348372
0.0785760004668324,0.486501130598435,0.334554388532821
0.0785760004668324,0.486501130598435,0.508621733203681
0.0785760004668324,0.486501130598435,0.646044795255733
0.0785760004668324,0.486501130598435,0.772637402751233
0.0785760004668324,0.486501130598435,0.924235508348372
0.0785760004668324,0.673206377520461,0.232624564431665
0.0785760004668324,0.673206377520461,0.334554388532821
0.0785760004668324,0.673206377520461,0.508621733203681
0.0785760004668324,0.673206377520461,0.646044795255733
0.0785760004668324,0.673206377520461,0.772637402751233
0.0785760004668324,0.673206377520461,0.924235508348372
0.0785760004668324,0.792968327963747,0.232624564431665
0.0785760004668324,0.792968327963747,0.334554388532821
0.0785760004668324,0.792968327963747,0.508621733203681
0.0785760004668324,0.792968327963747,0.646044795255733
0.0785760004668324,0.792968327963747,0.772637402751233
0.0785760004668324,0.792968327963747,0.924235508348372
0.0785760004668324,0.927940879839532,0.232624564431665
0.0785760004668324,0.927940879839532,0.334554388532821
0.0785760004668324,0.927940879839532,0.508621733203681
0.0785760004668324,0.927940879839532,0.646044795255733
0.0785760004668324,0.927940879839532,0.772637402751233
0.0785760004668324,0.927940879839532,0.924235508348372
0.212236053702717,0.0748548160939579,0.334554388532821
0.212236053702717,0.0748548160939579,0.508621733203681
0.212236053702717,0.0748548160939579,0.924235508348372
0.212236053702717,0.250069683682972,0.508621733203681
0.212236053702717,0.250069683682972,0.646044795255733
0.212236053702717,0.250069683682972,0.772637402751233
0.212236053702717,0.250069683682972,0.924235508348372
0.212236053702717,0.384837227441706,0.508621733203681
0.212236053702717,0.384837227441706,0.646044795255733
0.212236053702717,0.384837227441706,0.772637402751233
0.212236053702717,0.384837227441706,0.924235508348372
0.212236053702717,0.486501130598435,0.508621733203681
0.212236053702717,0.486501130598435,0.646044795255733
0.212236053702717,0.486501130598435,0.772637402751233
0.212236053702717,0.486501130598435,0.924235508348372
0.212236053702717,0.673206377520461,0.508621733203681
0.212236053702717,0.673206377520461,0.646044795255733
0.212236053702717,0.673206377520461,0.772637402751233
0.212236053702717,0.673206377520461,0.924235508348372
0.212236053702717,0.792968327963747,0.508621733203681
0.212236053702717,0.792968327963747,0.646044795255733
0.212236053702717,0.792968327963747,0.772637402751233
0.212236053702717,0.792968327963747,0.924235508348372
0.212236053702717,0.927940879839532,0.508621733203681
0.212236053702717,0.927940879839532,0.646044795255733
0.212236053702717,0.927940879839532,0.772637402751233
0.212236053702717,0.927940879839532,0.924235508348372
0.355901413660694,0.0748548160939579,0.508621733203681
0.355901413660694,0.0748548160939579,0.646044795255733
0.355901413660694,0.0748548160939579,0.772637402751233
0.355901413660694,0.0748548160939579,0.924235508348372
0.355901413660694,0.250069683682972,0.508621733203681
0.355901413660694,0.250069683682972,0.646044795255733
0.355901413660694,0.250069683682972,0.772637402751233
0.355901413660694,0.250069683682972,0.924235508348372
0.355901413660694,0.384837227441706,0.508621733203681
0.355901413660694,0.384837227441706,0.646044795255733
0.355901413660694,0.384837227441706,0.772637402751233
0.355901413660694,0.384837227441706,0.924235508348372
0.355901413660694,0.486501130598435,0.508621733203681
0.355901413660694,0.486501130598435,0.646044795255733
0.355901413660694,0.486501130598435,0.772637402751233
0.355901413660694,0.486501130598435,0.924235508348372
0.355901413660694,0.673206377520461,0.508621733203681
0.355901413660694,0.673206377520461,0.646044795255733
0.355901413660694,0.673206377520461,0.772637402751233
0.355901413660694,0.673206377520461,0.924235508348372
0.355901413660694,0.792968327963747,0.508621733203681
0.355901413660694,0.792968327963747,0.646044795255733
0.355901413660694,0.792968327963747,0.772637402751233
0.355901413660694,0.792968327963747,0.924235508348372
0.355901413660694,0.927940879839532,0.508621733203681
0.355901413660694,0.927940879839532,0.646044795255733
0.355901413660694,0.927940879839532,0.772637402751233
0.355901413660694,0.927940879839532,0.924235508348372
0.514896976077855,0.0748548160939579,0.772637402751233
0.514896976077855,0.0748548160939579,0.924235508348372
0.514896976077855,0.250069683682972,0.646044795255733
0.514896976077855,0.250069683682972,0.772637402751233
0.514896976077855,0.250069683682972,0.924235508348372
0.514896976077855,0.384837227441706,0.646044795255733
0.514896976077855,0.384837227441706,0.772637402751233
0.514896976077855,0.384837227441706,0.924235508348372
0.514896976077855,0.486501130598435,0.646044795255733
0.514896976077855,0.486501130598435,0.772637402751233
0.514896976077855,0.486501130598435,0.924235508348372
0.514896976077855,0.673206377520461,0.646044795255733
0.514896976077855,0.673206377520461,0.772637402751233
0.514896976077855,0.673206377520461,0.924235508348372
0.514896976077855,0.792968327963747,0.646044795255733
0.514896976077855,0.792968327963747,0.772637402751233
0.514896976077855,0.792968327963747,0.924235508348372
0.514896976077855,0.927940879839532,0.646044795255733
0.514896976077855,0.927940879839532,0.772637402751233
0.514896976077855,0.927940879839532,0.924235508348372
0.656947487755148,0.0748548160939579,0.232624564431665
0.656947487755148,0.250069683682972,0.646044795255733
0.656947487755148,0.250069683682972,0.924235508348372
0.656947487755148,0.384837227441706,0.924235508348372
0.656947487755148,0.486501130598435,0.924235508348372
0.656947487755148,0.673206377520461,0.646044795255733
0.656947487755148,0.673206377520461,0.924235508348372
0.656947487755148,0.792968327963747,0.646044795255733
0.656947487755148,0.792968327963747,0.924235508348372
0.656947487755148,0.927940879839532,0.646044795255733
0.656947487755148,0.927940879839532,0.772637402751233
0.656947487755148,0.927940879839532,0.924235508348372
0.799886209848582,0.0748548160939579,0.0768052428240324
0.799886209848582,0.0748548160939579,0.232624564431665
0.799886209848582,0.0748548160939579,0.334554388532821
0.799886209848582,0.0748548160939579,0.508621733203681
0.799886209848582,0.384837227441706,0.646044795255733
0.799886209848582,0.486501130598435,0.646044795255733
0.799886209848582,0.792968327963747,0.772637402751233
0.799886209848582,0.927940879839532,0.772637402751233
0.935286399907509,0.0748548160939579,0.232624564431665
0.935286399907509,0.0748548160939579,0.334554388532821
0.935286399907509,0.0748548160939579,0.508621733203681
0.935286399907509,0.0748548160939579,0.646044795255733
0.935286399907509,0.0748548160939579,0.772637402751233
0.935286399907509,0.250069683682972,0.334554388532821
0.935286399907509,0.250069683682972,0.508621733203681
0.935286399907509,0.250069683682972,0.646044795255733
0.935286399907509,0.250069683682972,0.772637402751233
0.935286399907509,0.384837227441706,0.646044795255733
0.935286399907509,0.384837227441706,0.772637402751233
0.935286399907509,0.486501130598435,0.772637402751233
0.935286399907509,0.673206377520461,0.772637402751233
0.935286399907509,0.792968327963747,0.772637402751233
0.935286399907509,0.927940879839532,0.772637402751233
0.514896976077855,0.0748548160939579,0.646044795255733
0.656947487755148,0.0748548160939579,0.772637402751233
0.656947487755148,0.0748548160939579,0.924235508348372
0.656947487755148,0.250069683682972,0.772637402751233
0.656947487755148,0.384837227441706,0.646044795255733
0.656947487755148,0.384837227441706,0.772637402751233
0.656947487755148,0.486501130598435,0.646044795255733
0.656947487755148,0.673206377520461,0.772637402751233
0.799886209848582,0.0748548160939579,0.772637402751233
0.799886209848582,0.0748548160939579,0.924235508348372
0.799886209848582,0.250069683682972,0.772637402751233
0.799886209848582,0.250069683682972,0.924235508348372
0.799886209848582,0.384837227441706,0.772637402751233
0.799886209848582,0.384837227441706,0.924235508348372
0.799886209848582,0.486501130598435,0.772637402751233
0.799886209848582,0.486501130598435,0.924235508348372
0.799886209848582,0.673206377520461,0.772637402751233
0.799886209848582,0.792968327963747,0.924235508348372
0.935286399907509,0.0748548160939579,0.924235508348372
0.935286399907509,0.250069683682972,0.924235508348372
0.935286399907509,0.384837227441706,0.924235508348372
0.935286399907509,0.486501130598435,0.924235508348372
0.935286399907509,0.673206377520461,0.924235508348372
0.935286399907509,0.792968327963747,0.924235508348372
0.935286399907509,0.927940879839532,0.924235508348372
